"row_index","intID","AlertType","AlertState","DateCreated","DateClosed","CaseOpen","CaseClosed","CaseReported","CaseState","PEP","CusRiskCategory","Type","IndustryCode","PEP_clean","CusRiskCategory_clean","escalated_to_case","sar_filed","case_state_clean","days_to_alert_close","days_case_investig","days_close_to_report","year_created","yearmon_created","IndustryRiskScore","IndustrySegment","IndustrySegment_clean"
"1489",1489,"New Destinations with high turnover","Data Created",2014-04-25,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1490",1490,"New Destinations with high turnover","Data Created",2014-04-25,NA,2014-05-12 09:13:17,2014-05-12 09:29:29.79,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.011259143518077,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1491",1491,"New Destinations with high turnover","Data Created",2014-04-25,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1492",1492,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1493",1493,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1494",1494,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","Y","Higher Risk","Private Banking",NA,"PEP","Higher Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1495",1495,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1496",1496,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1497",1497,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1498",1498,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1499",1499,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1500",1500,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1501",1501,"New Destinations with high turnover","Data Created",2014-04-29,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1502",1502,"New Destinations with high turnover","Data Created",2014-04-30,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","Y","Higher Risk","Private Banking",NA,"PEP","Higher Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1503",1503,"Existing Accounts","Data Created",2014-04-30,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-04-01,NA,NA,"Not applicable (PB)"
"1504",1504,"Unusual behaviour","Data Created",2014-05-01,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-05-01,NA,NA,"Not applicable (PB)"
"1505",1505,"New Destinations with high turnover","Data Created",2014-05-01,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Higher Risk","Private Banking",NA,"Not PEP","Higher Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-05-01,NA,NA,"Not applicable (PB)"
"1506",1506,"New Destinations with high turnover","Data Created",2014-05-01,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Higher Risk","Private Banking",NA,"Not PEP","Higher Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-05-01,NA,NA,"Not applicable (PB)"
"1507",1507,"New Destinations with high turnover","Data Created",2014-05-01,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-05-01,NA,NA,"Not applicable (PB)"
"1508",1508,"Unusual behaviour","Data Created",2014-05-02,NA,2014-05-12 09:07:39,2014-05-12 10:00:59.627,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.0370442939798037,NA,2014,2014-05-01,NA,NA,"Not applicable (PB)"
"1971",1971,"Unusual behaviour","Data Created",2015-01-13,NA,2014-05-12 09:13:17,2014-05-12 09:29:29.79,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.011259143518077,NA,2015,2015-01-01,NA,NA,"Not applicable (PB)"
"5237",5237,"Unusual behaviour","Data Created",2019-11-19,NA,2019-11-22 10:35:16,2019-11-22 10:38:13.433,NA,"Closed",NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",TRUE,FALSE,"Closed",NA,0.00205362268620067,NA,2019,2019-11-01,NA,NA,"Not applicable (PB)"
"5240",5240,"Check Countries List","Data Created",2019-11-19,NA,2019-11-22 10:35:16,2019-11-22 10:38:13.433,NA,"Closed",NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",TRUE,FALSE,"Closed",NA,0.00205362268620067,NA,2019,2019-11-01,NA,NA,"Not applicable (PB)"
"5693",5693,"Unusual behaviour","Data Created",2020-02-21,2021-02-26,2021-03-02 05:22:29,2021-03-02 05:25:13.633,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",371,0.00190547453584494,NA,2020,2020-02-01,NA,NA,"Not applicable (PB)"
"5718",5718,"Check Countries List","Data Created",2020-02-28,NA,2020-03-10 09:05:15,2020-03-10 09:09:44.377,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.00311778935017409,NA,2020,2020-02-01,NA,NA,"Not applicable (PB)"
"6533",6533,"Unusual behaviour","Data Created",2020-09-07,NA,2020-09-21 10:31:44,2020-09-21 10:48:01.413,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0113126504641992,NA,2020,2020-09-01,NA,NA,"Not applicable (PB)"
"6658",6658,"Unusual behaviour","Data Created",2020-10-22,NA,2020-10-23 08:48:25,2020-10-23 08:51:50.843,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,0.00238244212887905,NA,2020,2020-10-01,NA,NA,"Not applicable (PB)"
"6860",16858,"Unusual behaviour","Data Created",2020-12-11,NA,2021-01-07 06:44:33,2021-01-07 06:49:42.113,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.00357769675828792,NA,2020,2020-12-01,NA,NA,"Not applicable (PB)"
"7283",17281,"Check Countries List","Data Created",2021-02-13,NA,2021-03-08 14:50:48,2021-03-08 14:59:22.257,NA,"Closed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,FALSE,"Closed",NA,0.0059520486107579,NA,2021,2021-02-01,NA,NA,"Not applicable (PB)"
"7617",27612,"Unusual behaviour","Data Created",2021-04-30,NA,2021-05-07 13:18:06,2021-05-07 13:19:28.567,NA,"Closed",NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",TRUE,FALSE,"Closed",NA,0.000955636573058588,NA,2021,2021-04-01,NA,NA,"Not applicable (PB)"
"7697",27692,"Unusual behaviour","Data Created",2021-05-21,NA,2021-09-06 10:02:14,NA,2021-09-06 10:05:24.12,"Report Confirmed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,TRUE,"Report Confirmed",NA,NA,NA,2021,2021-05-01,NA,NA,"Not applicable (PB)"
"7721",37713,"Existing Accounts","Data Created",2021-05-28,NA,2021-06-15 12:40:16,2021-06-28 10:37:48.283,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,12.9149569791666,NA,2021,2021-05-01,NA,NA,"Not applicable (PB)"
"7724",37716,"Check Countries List","Data Created",2021-05-31,NA,2021-06-15 12:40:16,2021-06-28 10:37:48.283,NA,"Closed","N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",TRUE,FALSE,"Closed",NA,12.9149569791666,NA,2021,2021-05-01,NA,NA,"Not applicable (PB)"
"7985",37977,"Check Countries List","Data Created",2021-07-28,NA,2021-08-30 13:50:31,NA,2021-08-30 13:53:33.69,"Report Confirmed","N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",TRUE,TRUE,"Report Confirmed",NA,NA,NA,2021,2021-07-01,NA,NA,"Not applicable (PB)"
"10272",2003,"Awakening Account","Data Created",2010-12-03,NA,2010-12-07 11:08:00,2010-12-07 11:09:40.17,NA,"Closed",NA,"Lower Risk","LC&FI","64992","Not applicable (LC&FI)","Lower Risk",TRUE,FALSE,"Closed",NA,0.00115937500088303,NA,2010,2010-12-01,NA,NA,"Other / not in high-risk industry list"
"10579",2311,"Credit Cards","Data Created",2012-03-10,NA,2012-09-04 16:56:56,2012-09-24 15:42:15.267,NA,"Closed",NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",TRUE,FALSE,"Closed",NA,19.9481396643514,NA,2012,2012-03-01,NA,NA,"Other / not in high-risk industry list"
"10580",2312,"Credit Cards","Data Created",2012-03-10,NA,2013-03-04 09:30:57,2013-03-04 09:32:31.77,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,0.00109687499977924,NA,2012,2012-03-01,NA,NA,"Other / not in high-risk industry list"
"10616",2348,"repayement of funds","Data Created",2012-04-26,2012-04-26,2012-05-28 15:22:28,2012-05-30 15:19:49.95,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",0,1.99817071759314,NA,2012,2012-04-01,NA,NA,"Other / not in high-risk industry list"
"10617",2349,"Credit Cards","Data Created",2012-04-26,NA,2012-05-28 15:22:28,2012-05-30 15:19:49.95,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1.99817071759314,NA,2012,2012-04-01,NA,NA,"Other / not in high-risk industry list"
"10620",2352,"Credit Cards","Data Created",2012-04-28,NA,2012-05-28 15:44:46,2012-05-30 10:45:16.12,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1.79201527777645,NA,2012,2012-04-01,NA,NA,"Other / not in high-risk industry list"
"10626",2358,"Credit Cards","Data Created",2012-05-08,NA,2012-05-28 16:17:53,2012-06-19 16:08:16.97,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,21.9933329861114,NA,2012,2012-05-01,NA,NA,"Other / not in high-risk industry list"
"10627",2359,"Credit Cards","Data Created",2012-05-08,NA,2012-05-28 16:34:16,2012-06-14 16:03:41.54,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,16.9787678240736,NA,2012,2012-05-01,NA,NA,"Other / not in high-risk industry list"
"10629",2361,"Credit Cards","Data Created",2012-05-15,NA,2012-05-28 17:12:44,2012-06-19 15:54:42.493,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,21.9458158912041,NA,2012,2012-05-01,NA,NA,"Other / not in high-risk industry list"
"10646",2378,"Credit Cards","Data Created",2012-06-26,NA,2012-09-04 16:46:19,2012-09-17 12:28:51.027,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,12.8212040162031,NA,2012,2012-06-01,NA,NA,"Other / not in high-risk industry list"
"10653",2385,"Credit Cards","Data Created",2012-07-04,NA,2012-09-04 16:56:56,2012-09-24 15:42:15.267,NA,"Closed",NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",TRUE,FALSE,"Closed",NA,19.9481396643514,NA,2012,2012-07-01,NA,NA,"Other / not in high-risk industry list"
"10655",2387,"Credit Cards","Data Created",2012-07-05,NA,2012-09-05 08:44:31,2012-09-10 12:14:06.88,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,5.14555416666799,NA,2012,2012-07-01,NA,NA,"Other / not in high-risk industry list"
"10659",2391,"Credit Cards","Data Created",2012-07-10,NA,2012-09-04 16:56:56,2012-09-24 15:42:15.267,NA,"Closed",NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",TRUE,FALSE,"Closed",NA,19.9481396643514,NA,2012,2012-07-01,NA,NA,"Other / not in high-risk industry list"
"10660",2392,"Credit Cards","Data Created",2012-07-11,NA,2012-09-05 08:52:48,2012-09-10 12:15:35.133,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,5.14082329860992,NA,2012,2012-07-01,NA,NA,"Other / not in high-risk industry list"
"10663",2395,"Credit Cards","Data Created",2012-07-18,NA,2012-09-04 16:46:19,2012-09-17 12:28:51.027,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,12.8212040162031,NA,2012,2012-07-01,NA,NA,"Other / not in high-risk industry list"
"10674",2406,"Credit Cards","Data Created",2012-08-11,NA,2012-09-04 16:56:56,2012-09-24 15:42:15.267,NA,"Closed",NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",TRUE,FALSE,"Closed",NA,19.9481396643514,NA,2012,2012-08-01,NA,NA,"Other / not in high-risk industry list"
"10680",2412,"Credit Cards","Data Created",2012-08-22,NA,2012-09-04 16:46:19,2012-09-17 12:28:51.027,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,12.8212040162031,NA,2012,2012-08-01,NA,NA,"Other / not in high-risk industry list"
"10701",2433,"Credit Cards","Data Created",2012-10-03,NA,2012-10-19 10:26:43,2013-04-09 10:08:25.807,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,171.987301006944,NA,2012,2012-10-01,NA,NA,"Other / not in high-risk industry list"
"10708",2440,"Credit Cards","Data Created",2012-10-11,NA,2012-10-19 10:33:21,2013-03-15 14:17:24.93,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,147.155601041667,NA,2012,2012-10-01,NA,NA,"Other / not in high-risk industry list"
"10716",2448,"Credit Cards","Data Created",2012-10-19,NA,2012-10-19 10:47:34,2013-03-15 14:15:57.607,NA,"Closed",NA,"Not Specified","LC&FI","63110","Not applicable (LC&FI)","Not Specified",TRUE,FALSE,"Closed",NA,147.14471767361,NA,2012,2012-10-01,NA,NA,"Other / not in high-risk industry list"
"10717",2449,"repayement of funds","Data Created",2012-10-19,NA,2012-10-19 10:52:30,2013-03-18 15:54:42.923,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,150.20987179398,NA,2012,2012-10-01,NA,NA,"Other / not in high-risk industry list"
"10737",2469,"Credit Cards","Data Created",2012-11-21,NA,2013-08-22 14:53:23,2013-08-23 15:38:19.283,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1.03120697916658,NA,2012,2012-11-01,NA,NA,"Other / not in high-risk industry list"
"10764",2496,"Credit Cards","Data Created",2012-12-15,NA,2013-08-22 14:59:07,2013-08-23 15:38:31.497,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1.02736686342568,NA,2012,2012-12-01,NA,NA,"Other / not in high-risk industry list"
"10812",2620,"Credit Cards","Data Created",2013-03-15,NA,2013-08-22 15:28:10,2013-08-23 15:38:46.37,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1.00736539351719,NA,2013,2013-03-01,NA,NA,"Other / not in high-risk industry list"
"10936",2745,"Credit Cards","Data Created",2013-10-02,NA,2013-10-17 17:01:07,2013-12-04 15:43:12.087,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,47.9458922106469,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"10937",2746,"Check Countries List","Data Created",2013-10-02,NA,2013-10-17 17:01:07,2013-12-04 15:43:12.087,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,47.9458922106469,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"10939",2748,"Check Countries List","Data Created",2013-10-03,NA,2013-10-17 17:07:25,2013-10-23 10:16:34.953,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,5.71469853009339,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"10961",2770,"Cash","Data Created",2013-10-17,NA,2013-11-05 11:26:16,2013-11-05 14:10:05.17,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,0.11376354166755,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"11059",2868,"Credit Cards","Data Created",2013-10-30,NA,2013-10-17 17:01:07,2013-12-04 15:43:12.087,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,47.9458922106469,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"11060",2869,"Check Countries List","Data Created",2013-10-30,NA,2013-10-17 17:01:07,2013-12-04 15:43:12.087,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,47.9458922106469,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"11064",2873,"Check Countries List","Data Created",2013-10-31,NA,2013-10-17 17:01:07,2013-12-04 15:43:12.087,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,47.9458922106469,NA,2013,2013-10-01,NA,NA,"Other / not in high-risk industry list"
"11072",2881,"Check Countries List","Data Created",2013-11-04,NA,2013-11-05 11:26:16,2013-11-05 14:10:05.17,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,0.11376354166755,NA,2013,2013-11-01,NA,NA,"Other / not in high-risk industry list"
"11073",2882,"Credit Cards","Data Created",2013-11-06,NA,2013-10-17 17:01:07,2013-12-04 15:43:12.087,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,47.9458922106469,NA,2013,2013-11-01,NA,NA,"Other / not in high-risk industry list"
"11088",2897,"Check Countries List","Data Created",2013-11-14,NA,2013-11-19 16:21:41,2013-12-16 11:05:14.577,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,26.7802497337979,NA,2013,2013-11-01,NA,NA,"Other / not in high-risk industry list"
"11106",2915,"Check Countries List","Data Created",2013-11-26,NA,2013-12-05 17:09:01,2013-12-06 15:42:23.77,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,0.939846874999779,NA,2013,2013-11-01,NA,NA,"Other / not in high-risk industry list"
"11183",2993,"Check Countries List","Data Created",2014-01-23,NA,2014-01-24 12:26:51,2014-01-24 14:13:01.41,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,0.0737315972232156,NA,2014,2014-01-01,NA,NA,"Other / not in high-risk industry list"
"11228",3038,"Check Countries List","Data Created",2014-02-24,NA,2014-04-23 14:11:51,2014-04-25 12:46:03.45,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1.94042187500055,NA,2014,2014-02-01,NA,NA,"Other / not in high-risk industry list"
"14409",16215,"Credit Cards","Data Created",2016-07-27,NA,2016-12-27 11:15:58,2020-01-27 14:43:10.667,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1126.1438966088,NA,2016,2016-07-01,NA,NA,"Other / not in high-risk industry list"
"14419",16225,"Credit Cards","Data Created",2016-07-29,NA,2016-11-30 12:20:12,2020-01-27 15:21:26.443,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1153.12586160879,NA,2016,2016-07-01,NA,NA,"Other / not in high-risk industry list"
"14463",16269,"Credit Cards","Data Created",2016-08-04,NA,2016-12-27 11:15:58,2020-01-27 14:43:10.667,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1126.1438966088,NA,2016,2016-08-01,NA,NA,"Other / not in high-risk industry list"
"14501",16307,"Credit Cards","Data Created",2016-08-05,NA,2016-11-30 12:20:12,2020-01-27 15:21:26.443,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1153.12586160879,NA,2016,2016-08-01,NA,NA,"Other / not in high-risk industry list"
"14972",16778,"Credit Cards","Data Created",2016-09-16,NA,2016-11-30 12:19:51,2020-01-27 15:25:38.443,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1153.12902133102,NA,2016,2016-09-01,NA,NA,"Other / not in high-risk industry list"
"15008",16814,"Credit Cards","Data Created",2016-09-30,NA,2016-11-30 12:48:57,2020-01-27 15:15:22.053,NA,"Closed",NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",TRUE,FALSE,"Closed",NA,1153.10167885417,NA,2016,2016-09-01,NA,NA,"Other / not in high-risk industry list"
"15009",16815,"Credit Cards","Data Created",2016-09-30,NA,2016-11-30 13:00:06,2020-01-27 14:41:18.033,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1153.07027815972,NA,2016,2016-09-01,NA,NA,"Other / not in high-risk industry list"
"15015",16821,"Credit Cards","Data Created",2016-10-01,NA,2016-11-28 18:42:18,2020-01-27 14:06:45.877,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1154.80865598379,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
"15035",16841,"Credit Cards","Data Created",2016-10-05,NA,2016-11-30 12:48:34,2020-01-27 15:15:50.85,NA,"Closed",NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",TRUE,FALSE,"Closed",NA,1153.10227835648,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
"15037",16843,"Credit Cards","Data Created",2016-10-05,NA,2016-11-28 18:43:20,2020-01-27 14:07:03.997,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1154.80814811343,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
"15059",16865,"Credit Cards","Data Created",2016-10-06,NA,2016-11-30 13:00:32,2020-01-27 14:40:22.863,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1153.06933869213,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
"15091",16897,"Credit Cards","Data Created",2016-10-07,NA,2016-11-30 12:20:12,2020-01-27 15:21:26.443,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1153.12586160879,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
"15116",16922,"Credit Cards","Data Created",2016-10-09,NA,2016-12-27 13:27:06,2020-01-27 14:12:26.46,NA,"Closed",NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",TRUE,FALSE,"Closed",NA,1126.03148680556,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
